,Node_Point,Supercharger_Coords,Distance
489,"(34.567009, -118.677406)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.911870588870025
490,"(34.583485, -118.700958)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",16.50430691725112
491,"(34.590519, -118.707458)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.47444858282484
492,"(34.605778, -118.717163)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.386770165191205
493,"(34.610771, -118.721413)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",20.05984039665464
494,"(34.617619, -118.724297)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",20.853330111242474
495,"(34.624577, -118.737442)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",22.117308990846954
496,"(34.640488, -118.749931)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",24.21917969780432
497,"(34.658524, -118.756943)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.273391205859983
498,"(34.664646, -118.762871)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",27.132419287389745
499,"(34.673664, -118.776062)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",28.60672990913391
500,"(34.685532, -118.781013)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",29.970751309896166
501,"(34.700199, -118.782143)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",31.435517788029596
502,"(34.710926, -118.786781)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",32.68285326733557
503,"(34.753078, -118.791229)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",37.02913803760867
504,"(34.443657, -119.696907)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.739136277402417
505,"(34.444843, -119.705803)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.9804425053713492
506,"(34.471382, -119.993263)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.982877967854401
507,"(34.467762, -119.98069)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.763206221180763
508,"(34.454056, -119.94706)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.324594743241802
509,"(34.448769, -119.926712)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.3750178019115324
510,"(34.44376, -119.903893)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.253872689077817
511,"(34.443264, -119.884537)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.8962502387763946
512,"(34.443989, -119.875038)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.6824066532164075
513,"(34.445492, -119.855331)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.4790313372037494
514,"(34.44091, -119.249718)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.8522063384614315
515,"(34.443512, -119.248123)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.0044672747440841
516,"(34.448116, -119.241371)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.748046070174036
517,"(34.440384, -119.250053)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.8322829651045446
518,"(34.43417, -119.25676)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.8898848031913822
519,"(34.434799, -119.260147)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.8063564351396418
520,"(34.435921, -119.262657)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.7570995127550086
521,"(34.444988, -119.273064)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.343579269528378
522,"(34.458195, -119.281853)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.771213268267459
523,"(34.463882, -119.286377)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.503068823779657
524,"(34.473053, -119.287361)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.325609130331956
525,"(34.476936, -119.289093)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.766764046749513
526,"(34.479897, -119.291069)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.139691861370201
527,"(34.485512, -119.302254)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.258848594457971
528,"(34.488705, -119.303963)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.6327582105462755
529,"(34.493523, -119.303757)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.047032639714467
530,"(34.498817, -119.302467)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.466961575336105
531,"(34.50346, -119.297546)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.687545904981853
532,"(34.506065, -119.290108)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.663999233348417
533,"(34.506329, -119.287064)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.591350474616097
534,"(34.504116, -119.279823)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.154360414184427
535,"(34.505993, -119.275963)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.270508318181144
536,"(34.513847, -119.271378)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.052757019650915
537,"(34.515678, -119.271408)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.254236136240603
538,"(34.516582, -119.272797)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.37206016255581
539,"(34.516567, -119.274193)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.39093429752822
540,"(34.511444, -119.281036)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.968066715798877
541,"(34.511425, -119.282982)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.013533054276547
542,"(34.513706, -119.283852)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.278793431189593
543,"(34.524593, -119.274597)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.275588300203639
544,"(34.525299, -119.273499)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.33794167529339
545,"(34.526047, -119.267677)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.358904150493968
546,"(34.535076, -119.260338)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.326548859199182
547,"(34.536732, -119.256203)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.512320205042503
548,"(34.537029, -119.249283)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.57927908140762
549,"(34.535213, -119.247864)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.390446742799568
550,"(34.533142, -119.248108)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.159617046714668
551,"(34.528519, -119.25164)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.621446525424847
552,"(34.527161, -119.249397)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.487898681795553
553,"(34.52766, -119.246078)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.575715249702654
554,"(34.534195, -119.235367)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.453851104996033
555,"(34.549709, -119.243927)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.027825657616798
556,"(34.551075, -119.245331)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.164492779458556
557,"(34.551956, -119.248398)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.236298006004212
558,"(34.552742, -119.260887)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.286788893675373
559,"(34.55386, -119.263969)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.418189767890825
560,"(34.555904, -119.265388)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.650249190974804
561,"(34.558422, -119.265984)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.93191219631219
562,"(34.560955, -119.26519)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.209164595938464
563,"(34.56398, -119.26107)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.533560458223539
564,"(34.570709, -119.254799)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.283517304787868
565,"(34.572777, -119.254272)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.514183559063223
566,"(34.580296, -119.259392)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.342136411622368
567,"(34.582554, -119.262756)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.596579895764567
568,"(34.588577, -119.278397)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",16.358981819449607
569,"(34.592781, -119.292892)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.015806874574956
570,"(34.595398, -119.305153)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.53935988466633
571,"(34.594963, -119.323189)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.966598897922424
572,"(34.595844, -119.32653)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.161514645806413
573,"(34.602329, -119.341629)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.34037619542484
574,"(34.602757, -119.344139)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.475504337644296
575,"(34.601521, -119.351891)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.648720406885595
576,"(34.601959, -119.353844)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.770891406759596
577,"(34.604671, -119.356941)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",20.166604808904548
578,"(34.60981, -119.36924)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",21.194136253532413
579,"(34.613659, -119.373749)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",21.767528118946853
580,"(34.616852, -119.375473)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",22.15400431005226
581,"(34.622799, -119.377243)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",22.810636839415707
582,"(34.630127, -119.378197)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",23.568960334020435
583,"(34.640697, -119.376991)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",24.56392375613212
584,"(34.6446, -119.377342)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",24.967091419875675
585,"(34.6455, -119.378754)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",25.113490079206212
586,"(34.644051, -119.384552)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",25.208165569055165
587,"(34.644718, -119.386513)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",25.356613530662912
588,"(34.64793, -119.386574)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",25.675611999319965
589,"(34.653709, -119.383331)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.115927827048125
590,"(34.65559, -119.379204)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.141433270949655
591,"(34.657921, -119.376457)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.271422298884094
592,"(34.659126, -119.371201)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.199805940476683
593,"(34.662113, -119.370972)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.496526939225806
594,"(34.663731, -119.370171)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.633716291993093
595,"(34.664478, -119.364899)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.529008505412133
596,"(34.665878, -119.363258)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.61896270555334
597,"(34.667477, -119.363838)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",26.803590720603438
598,"(34.669224, -119.371094)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",27.229298923335715
599,"(34.671516, -119.371689)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",27.48531409761712
600,"(34.674511, -119.370628)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",27.75719116239217
601,"(34.675678, -119.36898)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",27.822232218161187
602,"(34.677376, -119.361229)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",27.749039444971917
603,"(34.679241, -119.358757)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",27.86835150924994
604,"(34.683617, -119.35717)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",28.28039452244719
605,"(34.685806, -119.350899)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",28.33384361338821
606,"(34.688011, -119.351151)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",28.574245888903622
607,"(34.70866, -119.364464)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",31.127517037558253
608,"(34.724571, -119.373207)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",33.05498394409074
609,"(34.746483, -119.393211)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",35.955036076929105
610,"(34.763264, -119.404503)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",38.05992121148118
611,"(34.782169, -119.412231)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",40.272061955097385
612,"(34.787338, -119.418198)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",41.001533459799106
613,"(34.792629, -119.43055)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",41.96204533783745
614,"(34.796661, -119.435944)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",42.5631008205398
615,"(34.803425, -119.442787)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",43.49685846061953
616,"(34.844696, -119.470039)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",48.68711884546882
617,"(34.856972, -119.476501)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",50.171688169775564
618,"(34.433025, -119.714302)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.222119106737979
619,"(34.438946, -119.706863)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.3918558856971903
620,"(34.443043, -119.743103)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.9929820768511991
621,"(34.426922, -118.58728)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.4393731579568652
622,"(34.434681, -118.591003)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.3568785276420137
623,"(34.43922, -118.595779)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.0096768559214024
624,"(34.428856, -119.263802)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.525509167401211
625,"(34.427734, -119.276482)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.2614821675334413
626,"(34.4263, -119.280029)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.6082547175379602
627,"(34.426872, -118.489304)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.993904699020929
628,"(34.426285, -118.492661)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.691991898735513
629,"(34.42448, -118.498413)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.190114863370565
630,"(34.423431, -118.459213)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.6504331512361015
631,"(34.424324, -118.461723)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.594857493018876
632,"(34.426373, -118.470909)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.341432189302249
633,"(34.427353, -118.486557)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.241938728377691
634,"(34.420895, -119.667953)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.6863986821705494
635,"(34.4212, -119.681602)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.444564949961061
636,"(34.42498, -119.706306)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.0789012838167553
637,"(34.428646, -119.711823)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.728926090172009
638,"(34.42086, -119.666237)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.843383555722768
639,"(34.505875, -118.126587)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",38.19791084449245
640,"(34.498901, -118.140327)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",36.73702836030869
641,"(34.49789, -118.154129)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",35.661507091756576
642,"(34.504372, -118.179359)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",33.865586124345036
643,"(34.504658, -118.20285)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",31.962321106803117
644,"(34.505741, -118.211983)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",31.283610430884213
645,"(34.508621, -118.225288)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",30.383736829244814
646,"(34.514244, -118.240837)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",29.5025763395832
647,"(34.514622, -118.250519)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",28.78642724994326
648,"(34.513649, -118.257973)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",28.16147964929381
649,"(34.500587, -118.285698)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",25.245542265355333
650,"(34.486675, -118.304024)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",22.980836087649124
651,"(34.48246, -118.31501)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",21.886148730379663
652,"(34.476757, -118.338692)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.759047252734266
653,"(34.471634, -118.347733)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.754187979973
654,"(34.460777, -118.356689)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.373000918008877
655,"(34.45615, -118.36187)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",16.68634876153354
656,"(34.45031, -118.373383)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.449433533812064
657,"(34.445946, -118.393608)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.679789038809078
658,"(34.437263, -118.405548)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.220978607661543
659,"(34.428467, -118.427383)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.057061157035866
660,"(34.418152, -118.444366)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.131801542301906
661,"(34.417725, -118.543663)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.7724094460849962
662,"(34.418652, -118.536484)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.1392711925363255
663,"(34.420906, -118.53038)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.471071213446432
664,"(34.42173, -118.514214)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.8284374604617644
665,"(34.424633, -118.56488)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.2031887489631001
666,"(34.408573, -118.457748)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.507425463697624
667,"(34.406998, -118.459953)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.240082131865725
668,"(34.403774, -118.463516)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.756401527874317
669,"(34.397556, -118.473572)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.611796601304056
670,"(34.441769, -118.614601)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.178060620380319
671,"(34.432182, -118.631554)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.6444593326812984
672,"(34.427124, -118.653549)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.43031507613692
673,"(34.417332, -118.667717)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.126133850343801
674,"(34.412399, -118.677849)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.195416682030692
675,"(34.41074, -118.682793)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.668094409766036
676,"(34.409573, -118.704292)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.387693251551458
677,"(34.407196, -118.711983)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.131941699470888
678,"(34.407833, -118.716133)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.431670312319351
679,"(34.409409, -118.718918)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.578021527846543
680,"(34.409554, -118.725822)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.141543011122184
681,"(34.411308, -118.732758)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.64407850084765
682,"(34.407288, -118.742897)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.676496348612163
683,"(34.406891, -118.75724)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.913844954535529
684,"(34.407612, -118.773262)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.18450213408669
685,"(34.409721, -118.78849)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.279406542279494
686,"(34.404999, -118.799438)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.736375195769622
687,"(34.401619, -118.812889)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.432864662248237
688,"(34.402222, -118.83802)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.909184385773276
689,"(34.397736, -118.865807)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.295423747872572
690,"(34.395107, -118.891693)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",16.17685802233808
691,"(34.398876, -118.918823)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.970574765998723
692,"(34.389919, -118.959587)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.851872581250777
693,"(34.392414, -118.955673)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.767605199958624
694,"(34.403576, -118.944603)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.915157375670102
695,"(34.406624, -118.939697)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.862815186787117
696,"(34.406273, -118.931961)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.37017718363947
697,"(34.399982, -118.921883)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.242505518499275
698,"(34.42696, -119.281708)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.678927469355622
699,"(34.428806, -119.294731)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.603741776706441
700,"(34.425209, -119.304298)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.569407821048515
701,"(34.4268, -119.318977)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.77347437238362
702,"(34.42041, -119.330681)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.018962433922933
703,"(34.419102, -119.353561)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.064045092130861
704,"(34.415768, -119.360924)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.818906783790126
705,"(34.412045, -119.363861)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.204162235043308
706,"(34.407185, -119.366219)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.593997991477922
707,"(34.396729, -119.360687)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.619406796524757
708,"(34.391647, -119.362747)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.06057850915135
709,"(34.390972, -119.37516)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.09422706876645
710,"(34.385727, -119.386887)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.319578707726539
711,"(34.382809, -119.396461)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.249575052020308
712,"(34.382504, -119.400597)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.603388202809274
713,"(34.393707, -119.41581)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.38733103859867
714,"(34.394455, -119.438469)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.32974091036132
715,"(34.396168, -119.445412)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.327458935816452
716,"(34.396942, -119.453163)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",16.61030297604206
717,"(34.390499, -119.467056)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.495260920138627
718,"(34.391186, -119.478493)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.453874017704694
719,"(34.394955, -119.478844)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.33038274047183
720,"(34.395817, -119.483292)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.910442631758018
721,"(34.40398, -119.508362)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.475734977170793
722,"(34.405056, -119.514198)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.926692445961507
723,"(34.407974, -119.518959)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.443744750150348
724,"(34.411598, -119.522346)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.08370385640641
725,"(34.413689, -119.537903)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.636962367615586
726,"(34.414989, -119.543739)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.089098388994616
727,"(34.416988, -119.548477)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.63748241106036
728,"(34.4226, -119.558006)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.74570592131509
729,"(34.425678, -119.568039)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.840442358960195
730,"(34.430676, -119.572006)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.551004745681272
731,"(34.431557, -119.574516)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.3438024357964675
732,"(34.432636, -119.579536)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.921983523419057
